Id,Probability
0081B00003X5EVsQAN,12
0081B00003DLDRkQAP,12
0081B00003DLDUUQA5,12
0081B00003FNBPwQAP,12
0081B00003GtFDMQA3,12
0081B00003DLtIeQAL,12
0081B00003DLtJXQA1,12
0081B00003DLtYwQAL,12
0081B00003DLtZGQA1,12
0081B00003DNiIJQA1,12
0081B00003DO2tpQAD,12
0081B00003DO2vlQAD,12
0081B00003E3nnXQAR,12
0081B00003FQMhmQAH,12
0081B00003E1CvSQAV,12
0081B00003HecTAQAZ,12
0081B00003JM478QAD,12
0081B00003E1Da3QAF,12
0081B00003E1DaSQAV,12
0081B00003E1bZqQAJ,12
0081B00003E2uhzQAB,12
0081B00003E2uoWQAR,12
0081B00003E3PdNQAV,12
0081B00003E3PfJQAV,12
0081B00003E3PicQAF,12
0081B00003FQMhrQAH,12
0081B00003JMEE4QAP,12
0081B00003Hmbg2QAB,12
0081B00003Hmbg3QAB,12
0081B00003I2diaQAB,12
0081B00003I2dkWQAR,12
0081B00003I2dkvQAB,12
0081B00003I2dloQAB,12
0081B00003I9L7SQAV,12
0081B00003I3IH2QAN,12
0081B00003I3IHRQA3,12
0081B00003I3IHqQAN,12
0081B00003JPwHaQAL,12
0081B00003Akit0QAB,12
0081B00003AkitAQAR,12
0081B00003B6TBAQA3,12
0081B00003CJo4cQAD,12
0081B00003HBBnSQAX,12
0081B00003I9SpLQAV,12
0081B00003JMrEtQAL,12
0081B00003KwZFzQAN,12
0081B00003KMMytQAH,12
0081B00003YlsNjQAJ,12
0081B00003a4H7lQAE,12
0081B00003b8fIWQAY,12
0081B00003exkGQQAY,12
0081B00003jHmpUQAS,12
0081B00003B6TGoQAN,12
0081B00003EhBWuQAN,12
0081B00003HBBbbQAH,12
0081B00003I9Sg4QAF,12
0081B00003I9SgYQAV,12
0084v00003sjOdEAAU,12
0084v00003sjOdFAAU,12
0081B00003B6UJoQAN,12
0081B00003B6ULzQAN,12
0081B00003B9oP8QAJ,12
0081B00003CL3d9QAD,12
0081B00003CL3dAQAT,12
0081B00003DLwe8QAD,12
0081B00003B88stQAB,12
0081B00003B88vdQAB,12
0081B00003B9oSMQAZ,12
0081B00003B89EwQAJ,12
0081B00003YicfxQAB,12
0081B00003ZRFRwQAP,12
0081B00003B8AaFQAV,12
0081B00003B8AdsQAF,12
0081B00003B8AgNQAV,12
0081B00003B8AfAQAV,12
0081B00003B8AutQAF,12
0081B00003B8AvmQAF,12
0081B00003B8B08QAF,12
0081B00003B8buLQAR,12
0081B00003PmuNwQAJ,12
0081B00003BfstuQAB,12
0081B00003BfsziQAB,12
0081B00003G4wWzQAJ,12
0081B00003JMcKRQA1,12
0081B00003BgFeaQAF,12
0081B00003JMLyYQAX,12
0081B00003JMLydQAH,12
0081B00003CEnKwQAL,12
0081B00003CEnLuQAL,12
0081B00003BXXlwQAH,12
0081B00003CL1zvQAD,12
0081B00003CMoq0QAD,12
0081B00003V30bpQAB,12
0081B00003EgJhJQAV,12
0081B00003FO68SQAT,12
0081B00003FQMjYQAX,12
0081B00003Gqp9nQAB,12
0081B00003EjhIFQAZ,12
0081B00003EjhItQAJ,12
0081B00003FMkg9QAD,12
0081B00003FMNExQAP,12
0081B00003FMNKMQA5,12
0081B00003FOwtjQAD,12
0081B00003HB9e9QAD,12
0081B00003IADxfQAH,12
0081B00003KvB11QAF,12
0081B00003KvB12QAF,12
0084v00003ysn6dAAA,12
0084v00003ysn7gAAA,12
0084v00003zhXWBAA2,12
0081B00003FPTr6QAH,12
0081B00003FPTrVQAX,12
0081B00003FQGhnQAH,12
0081B00003FQKb3QAH,12
0081B00003G5ZICQA3,12
0081B00003HBAAyQAP,12
0081B00003KwLWjQAN,12
0081B00003KxxJKQAZ,12
0081B00003PnKhKQAV,12
0081B00003R3BblQAF,12
0081B00003SyBefQAF,12
0081B00003FQMjxQAH,12
0081B00003G4LuLQAV,12
0081B00003G2UBoQAN,12
0081B00003YmM25QAF,12
0081B00003YmM26QAF,12
0081B00003G2WLUQA3,12
0081B00003T1PTZQA3,12
0081B00003G2WS6QAN,12
0081B00003G2WaKQAV,12
0081B00003MGxr3QAD,12
0081B00003G2XA8QAN,12
0081B00003G2XJKQA3,12
0081B00003MGbyzQAD,12
0081B00003G2XZNQA3,12
0081B00003MK2OqQAL,12
0081B00003MK2PPQA1,12
0081B00003MK5ZbQAL,12
0081B00003NqiyxQAB,12
0081B00003G2XsZQAV,12
0081B00003G2XtNQAV,12
0081B00003Noy28QAB,12
0081B00003Noy2DQAR,12
0081B00003G2wWBQAZ,12
0081B00003Kv9ytQAB,12
0081B00003G2ytbQAB,12
0081B00003PnSaHQAV,12
0081B00003G2zFXQAZ,12
0081B00003QTzq3QAD,12
0081B00003G2zLaQAJ,12
0081B00003QTzr1QAD,12
0081B00003G334RQAR,12
0081B00003G33AEQAZ,12
0081B00003G33CKQAZ,12
0081B00003G3PtLQAV,12
0081B00003X5QSCQA3,12
0081B00003G3PwPQAV,12
0081B00003G3Q1FQAV,12
0081B00003G3Q1PQAV,12
0081B00003G3Q1jQAF,12
0081B00003Gqs9RQAR,12
0081B00003R2qsjQAB,12
0081B00003G3Q31QAF,12
0081B00003G3Q4sQAF,12
0081B00003G4nXlQAJ,12
0081B00003G5YlXQAV,12
0081B00003G5YovQAF,12
0081B00003GW7zSQAT,12
0081B00003GtIwiQAF,12
0081B00003HcIzZQAV,12
0081B00003KwLVlQAN,12
0081B00003KxOUdQAN,12
0081B00003KxVNcQAN,12
0081B00003NpJlGQAV,12
0081B00003NrGmEQAV,12
0081B00003R3BSAQA3,12
0081B00003X3OAIQA3,12
0081B00003G3Q3pQAF,12
0081B00003G3Q99QAF,12
0081B00003QUcEBQA1,12
0081B00003G4LrgQAF,12
0081B00003G4Ls0QAF,12
0081B00003G4LsFQAV,12
0081B00003G4Lt3QAF,12
0081B00003G4LtcQAF,12
0081B00003JMLiGQAX,12
0081B00003JMLk2QAH,12
0081B00003JMLk3QAH,12
0081B00003I9KG4QAN,12
0081B00003I9KNZQA3,12
0081B00003I9KO8QAN,12
0081B00003I9UTLQA3,12
0081B00003I9UUYQA3,12
0081B00003I9UVbQAN,12
0081B00003I9zpNQAR,12
0081B00003I9zq6QAB,12
0081B00003I9zqLQAR,12
0081B00003I9dBcQAJ,12
0081B00003I9dBmQAJ,12
0081B00003I9tueQAB,12
0081B00003JMCsOQAX,12
0081B00003JMD4AQAX,12
0081B00003JMbekQAD,12
0081B00003KwiEwQAJ,12
0081B00003JN9JiQAL,12
0081B00003JN9TYQA1,12
0081B00003KudYXQAZ,12
0081B00003Kx6l8QAB,12
0081B00003Kx6mBQAR,12
0081B00003Nry4UQAR,12
0081B00003JNlUKQA1,12
0081B00003JO5JNQA1,12
0081B00003KuceOQAR,12
0081B00003JO88hQAD,12
0081B00003JOHdUQAX,12
0081B00003JOHe3QAH,12
0081B00003JOHrbQAH,12
0081B00003X4SQyQAN,12
0081B00003X4SQzQAN,12
0081B00003JOT2xQAH,12
0081B00003JOT3MQAX,12
0081B00003JOT4AQAX,12
0081B00003KwRYgQAN,12
0081B00003MGO0fQAH,12
0081B00003MKLCXQA5,12
0081B00003NqT3AQAV,12
0081B00003NqdoJQAR,12
0081B00003NqdsaQAB,12
0081B00003NqgVjQAJ,12
0081B00003PnrkiQAB,12
0081B00003PnrkjQAB,12
0081B00003QTLV7QAP,12
0081B00003QTLVMQA5,12
0081B00003QTYqpQAH,12
0081B00003QVCAiQAP,12
0081B00003R2fHQQAZ,12
0081B00003R3fApQAJ,12
0081B00003T0CPQQA3,12
0081B00003V0SsQQAV,12
0081B00003V2JVLQA3,12
0081B00003X2k76QAB,12
0081B00003YkEQuQAN,12
0081B00003YkEToQAN,12
0081B00003JObhFQAT,12
0081B00003JObksQAD,12
0081B00003MGcjfQAD,12
0081B00003MIfNtQAL,12
0081B00003JOfGNQA1,12
0081B00003JOfGhQAL,12
0081B00003JOfHLQA1,12
0081B00003JPT7ZQAX,12
0081B00003JPT8hQAH,12
0081B00003JPT9uQAH,12
0081B00003KuK0yQAF,12
0081B00003MIJgsQAH,12
0081B00003MIrkVQAT,12
0081B00003V0T4WQAV,12
0081B00003X3imGQAR,12
0081B00003JPTDcQAP,52
0081B00003Kunr7QAB,52
0081B00003JPsGxQAL,12
0081B00003JPsIFQA1,12
0081B00003JPsIZQA1,12
0081B00003Kux0mQAB,12
0081B00003MGNgVQAX,12
0081B00003NrGjtQAF,12
0081B00003NrGknQAF,12
0081B00003SyjTPQAZ,12
0081B00003KuOGmQAN,12
0081B00003KuOGwQAN,12
0081B00003exhUZQAY,12
0081B00003Kuu0eQAB,12
0081B00003Kux6kQAB,12
0081B00003KvA5VQAV,12
0081B00003MJ2EbQAL,12
0081B00003Np0MoQAJ,12
0081B00003Pns4nQAB,12
0081B00003QVabWQAT,12
0081B00003Sz4s3QAB,12
0081B00003V0yexQAB,12
0081B00003lJfwFQAS,12
0081B00003oxxrEQAQ,12
0081B00003qbJPdQAM,12
0084v00003tE5k6AAC,12
0084v00003uIHPlAAO,12
0084v00003whNHUAA2,12
0084v00003xPpBxAAK,12
0081B00003KvTDQQA3,12
0081B00003KvTEnQAN,12
0081B00003KvTMrQAN,12
0081B00003MGfxpQAD,12
0081B00003MGfxqQAD,12
0081B00003KvUMoQAN,12
0081B00003KvUNcQAN,12
0081B00003KvUP4QAN,12
0081B00003NrO2hQAF,12
0081B00003KvngSQAR,12
0081B00003KvnjRQAR,12
0081B00003MI8PbQAL,12
0081B00003NqOfeQAF,12
0081B00003NqPQGQA3,12
0081B00003Nr5zXQAR,12
0081B00003PnbhdQAB,12
0081B00003PnceLQAR,12
0081B00003KwO1EQAV,12
0081B00003ey6keQAA,12
0081B00003KwSunQAF,12
0081B00003KwSvgQAF,12
0081B00003KwSypQAF,12
0081B00003MGbmUQAT,12
0081B00003MK5SpQAL,12
0081B00003Nqkf5QAB,12
0081B00003KwWpsQAF,12
0081B00003KwWqlQAF,12
0081B00003KMiEzQAL,12
0081B00003NqOfjQAF,12
0081B00003PmiKDQAZ,12
0081B00003PmptqQAB,12
0081B00003PniTRQAZ,12
0081B00003PnkDpQAJ,12
0081B00003KwYU3QAN,12
0081B00003KwYYPQA3,12
0081B00003KwYc7QAF,12
0081B00003KwYdtQAF,12
0081B00003MIURHQA5,12
0081B00003KxLIeQAN,12
0081B00003KxLKpQAN,12
0081B00003KxLQJQA3,12
0081B00003MGNo5QAH,12
0081B00003NqSpSQAV,12
0081B00003NqSpnQAF,12
0081B00003KxsecQAB,12
0081B00003KxsemQAB,12
0081B00003KxshHQAR,12
0081B00003KxshqQAB,12
0081B00003KxxMsQAJ,12
0081B00003KxxN2QAJ,12
0081B00003hJyJlQAK,12
0081B00003hJyJmQAK,12
0081B00003GWQpCQAX,12
0081B00003ZRXFPQA5,12
0081B00003GqpPvQAJ,12
0081B00003GqpQKQAZ,12
0081B00003GqpQeQAJ,12
0081B00003GtS5aQAF,12
0081B00003GtS8FQAV,12
0081B00003KueFgQAJ,12
0081B00003GtQMlQAN,12
0081B00003HPOLRQA5,12
0081B00003HQnWKQA1,12
0081B00003HR2KmQAL,12
0081B00003KwLW5QAN,12
0081B00003KxxJFQAZ,12
0081B00003NsRwlQAF,12
0081B00003NsRwvQAF,12
0081B00003R390bQAB,12
0081B00003jKmklQAC,12
0081B00003nSvdbQAC,12
0081B00003H9QY1QAN,12
0081B00003H9Qc8QAF,12
0081B00003H9QjxQAF,12
0081B00003HeKdvQAF,12
0081B00003JMKRxQAP,12
0081B00003JOkD8QAL,12
0081B00003KuK1NQAV,12
0081B00003MGboBQAT,12
0081B00003H9SB5QAN,12
0081B00003H9SG0QAN,12
0081B00003Nsd17QAB,12
0081B00003H9SGZQA3,12
0081B00003Nsd0xQAB,12
0081B00003H9SayQAF,12
0081B00003H9SfcQAF,12
0081B00003H9SfrQAF,12
0081B00003I33RNQAZ,12
0081B00003IADxVQAX,12
0081B00003KuyYaQAJ,12
0081B00003HB5UVQA1,12
0081B00003HB5ViQAL,12
0081B00003HB5W7QAL,12
0081B00003HBC8LQAX,12
0081B00003KMIbpQAH,12
0081B00003KMIcTQAX,12
0081B00003KMIgQQAX,12
0081B00003MJ9fqQAD,12
0081B00003NoyVtQAJ,12
0081B00003NoyVyQAJ,12
0081B00003NpVREQA3,12
0081B00003NsatGQAR,12
0081B00003MGxrXQAT,12
0081B00003MGxs1QAD,12
0081B00003MJ1qyQAD,12
0081B00003MGxrcQAD,12
0081B00003MJ1leQAD,12
0081B00003MH3MWQA1,12
0081B00003MH3PQQA1,12
0081B00003MH3SFQA1,12
0081B00003MIRMAQA5,12
0081B00003MJDOZQA5,12
0081B00003PmhCmQAJ,12
0081B00003R2fumQAB,12
0081B00003MHC6tQAH,12
0081B00003MHC8VQAX,12
0081B00003MJlNrQAL,12
0081B00003MI99PQAT,12
0081B00003MI9BQQA1,12
0081B00003MI9CiQAL,12
0081B00003MIP3EQAX,12
0081B00003ext6WQAQ,12
0081B00003ext9tQAA,12
0081B00003hKJlCQAW,12
0081B00003MIiP0QAL,12
0081B00003MIiPjQAL,12
0081B00003MIiQmQAL,12
0081B00003MIiRBQA1,12
0081B00003MIiYlQAL,12
0081B00003MIiZyQAL,12
0081B00003MIia8QAD,12
0081B00003NosjkQAB,12
0081B00003NosjuQAB,12
0081B00003V07MiQAJ,12
0081B00003V10yVQAR,12
0081B00003V10ypQAB,12
0081B00003YlCuyQAF,12
0081B00003b5ue6QAA,12
0081B00003b8UfVQAU,12
0081B00003exjkyQAA,12
0081B00003hJHasQAG,12
0081B00003hJHatQAG,12
0081B00003hKETjQAO,12
0081B00003hKHAKQA4,12
0081B00003hKHqPQAW,12
0081B00003lIrmeQAC,12
0081B00003lIrnIQAS,12
0081B00003lLXUfQAO,12
0084v00003rxigSAAQ,12
0084v00003tEAnAAAW,12
0084v00003tog8kAAA,12
0084v00003togFCAAY,12
0084v00003uGyKyAAK,12
0084v00003vZdK5AAK,12
0084v00003yNv0QAAS,12
0084v00003zekwZAAQ,12
0081B00003MJ2rEQAT,12
0081B00003MJ2ucQAD,12
0081B00003MJ2y0QAD,12
0081B00003NqgFqQAJ,12
0081B00003PncEnQAJ,12
0081B00003PnhzCQAR,12
0081B00003QTH5PQAX,12
0081B00003QVERoQAP,12
0081B00003V2dXBQAZ,12
0081B00003b7FiEQAU,12
0081B00003dK0GSQA0,12
0081B00003MJA7QQAX,12
0081B00003MJA7fQAH,12
0081B00003MJYhAQAX,12
0081B00003NoyXfQAJ,12
0081B00003NpVV1QAN,12
0081B00003NqgGAQAZ,12
0081B00003PncF1QAJ,12
0081B00003Pni3dQAB,12
0081B00003QUgJqQAL,12
0081B00003MJkyXQAT,12
0081B00003MJl2ZQAT,12
0081B00003MJlNNQA1,12
0081B00003NqPa1QAF,12
0081B00003NspyBQAR,12
0081B00003Noo3fQAB,12
0081B00003Noo4TQAR,12
0081B00003NoyGAQAZ,12
0081B00003NoyGPQAZ,12
0081B00003NoyIpQAJ,12
0081B00003NoyJOQAZ,12
0081B00003NoyJdQAJ,12
0081B00003PncENQAZ,12
0081B00003PniCpQAJ,12
0081B00003Sy1BKQAZ,12
0081B00003T0odaQAB,12
0081B00003V1NegQAF,12
0081B00003ZRhJFQA1,12
0081B00003dMH3fQAG,12
0081B00003Np0D3QAJ,12
0081B00003hMpaYQAS,12
0081B00003NpCJ1QAN,12
0081B00003eyMkWQAU,12
0081B00003NpM0yQAF,12
0081B00003NpM39QAF,12
0081B00003R3KoeQAF,12
0081B00003SzsluQAB,12
0081B00003X3h69QAB,12
0081B00003NpXKNQA3,12
0081B00003Npzg3QAB,12
0081B00003NpzgSQAR,12
0081B00003NpzgrQAB,12
0081B00003Npzh1QAB,12
0081B00003Nq5fzQAB,12
0081B00003Nq617QAB,12
0081B00003V0HwDQAV,12
0081B00003V1LeYQAV,12
0081B00003V25rMQAR,12
0081B00003dJh2kQAC,12
0081B00003dJz7tQAC,12
0081B00003dJz7yQAC,12
0081B00003dL8fbQAC,12
0081B00003ewRbHQAU,12
0084v00003skDNhAAM,12
0084v00003toQJHAA2,12
0084v00003xQuLGAA0,12
0081B00003NqZKeQAN,12
0081B00003NqZLXQA3,12
0081B00003NqZLwQAN,12
0081B00003NrDXdQAN,12
0081B00003NqcsUQAR,12
0081B00003NqcsoQAB,12
0081B00003Nr9ALQAZ,12
0081B00003Nr9BTQAZ,12
0081B00003NqitTQAR,12
0081B00003NqitiQAB,12
0081B00003YjJniQAF,12
0081B00003NroVbQAJ,12
0081B00003Nrwb7QAB,12
0081B00003NrwdwQAB,12
0081B00003NrwxrQAB,12
0081B00003NrwyzQAB,12
0081B00003QUvJUQA1,12
0081B00003QVYhwQAH,12
0081B00003lLyvpQAC,12
0081B00003nPVz9QAG,12
0081B00003nPVzEQAW,12
0081B00003nPVziQAG,12
0084v00003vQHS1AAO,12
0081B00003QV6aXQAT,12
0081B00003jJaPWQA0,12
0081B00003jKndqQAC,12
0081B00003QVittQAD,12
0081B00003QViuSQAT,12
0081B00003NsTFjQAN,12
0081B00003NsTI4QAN,12
0081B00003NssC0QAJ,12
0081B00003NssEkQAJ,12
0081B00003Nst0ZQAR,12
0081B00003PmtYPQAZ,12
0081B00003PmtYZQAZ,12
0081B00003QUTDOQA5,12
0081B00003QUTDPQA5,12
0081B00003R3WrjQAF,12
0081B00003R3eK5QAJ,12
0081B00003T1Og7QAF,12
0081B00003T1Uv1QAF,12
0081B00003V0K9EQAV,12
0081B00003PmYA7QAN,12
0081B00003PmYBjQAN,12
0081B00003Pmb3jQAB,12
0081B00003Pmb4DQAR,12
0081B00003QV3RWQA1,12
0081B00003QVd3LQAT,12
0081B00003QVd3QQAT,12
0081B00003hK8KFQA0,12
0081B00003Pmk30QAB,12
0081B00003Pmk4wQAB,12
0081B00003Pmk8UQAR,12
0081B00003Syu5lQAB,12
0081B00003jHRNYQA4,12
0081B00003nRwjDQAS,12
0081B00003qaSH3QAM,12
0081B00003qba9bQAA,12
0084v00003rwnyhAAA,12
0081B00003Pn2svQAB,12
0081B00003Pn2tAQAR,12
0081B00003PnDf9QAF,12
0081B00003PnDgqQAF,12
0081B00003Pnc4cQAB,12
0081B00003Pnc6EQAR,12
0081B00003QThLqQAL,12
0081B00003QVCBHQA5,12
0081B00003T0pHBQAZ,12
0081B00003V25nKQAR,12
0081B00003Yj1dgQAB,12
0081B00003Yj1dhQAB,12
0084v00003tpLlpAAE,12
0084v00003tpLmsAAE,12
0084v00003tpLlWAAU,12
0084v00003ucQGTAA2,12
0084v00003yMomJAAS,12
0084v00003yqM50AAE,12
0084v00003zhsisAAA,12
0084v0000415pkzAAA,12
0084v000042pXdDAAU,12
0081B00003PnvjUQAR,12
0081B00003QT8hEQAT,12
0081B00003Po1cMQAR,12
0081B00003QTGanQAH,12
0081B00003QTGasQAH,12
0081B00003QTfYIQA1,12
0081B00003QTfYmQAL,12
0081B00003QTfbHQAT,12
0081B00003R2fK0QAJ,12
0081B00003T1BxLQAV,12
0081B00003V2HuYQAV,12
0081B00003V2Hu0QAF,12
0081B00003V2Hx3QAF,12
0081B00003Po1mRQAR,12
0081B00003Po1mgQAB,12
0081B00003QTH6wQAH,12
0081B00003QTSdhQAH,12
0081B00003Po1zQQAR,12
0081B00003Po24QQAR,12
0081B00003Po24fQAB,12
0081B00003Po254QAB,12
0081B00003R3KzSQAV,12
0081B00003SzexFQAR,12
0081B00003V25OPQAZ,12
0081B00003R3KnWQAV,12
0081B00003R3KoyQAF,12
0081B00003Syk5ZQAR,12
0081B00003X2k2kQAB,12
0081B00003X5NkhQAF,12
0081B00003b7VHWQA2,12
0081B00003b8LF9QAM,12
0081B00003dMwdwQAC,12
0081B00003f0F42QAE,12
0081B00003hMwl6QAC,12
0081B00003lJ9a3QAC,12
0081B00003qbnRbQAI,12
0084v00003rzuS2AAI,12
0084v00003tnNGrAAM,12
0084v00003tnTbTAAU,12
0084v00003uGUGHAA4,12
0084v00003wjOTMAA2,12
0084v00003zgwNYAAY,12
0084v00003ziAs6AAE,12
0081B00003R3fuEQAR,12
0081B00003R3fvlQAB,12
0081B00003R3fwZQAR,12
0081B00003T09VoQAJ,12
0081B00003V1LIjQAN,12
0081B00003b5d1LQAQ,12
0081B00003jJLgkQAG,12
0081B00003nPzuqQAC,12
0081B00003qcAnQQAU,12
0081B00003SyuqIQAR,12
0081B00003SyuqwQAB,12
0081B00003SzDbCQAV,12
0081B00003SzqB7QAJ,12
0081B00003SzqwrQAB,12
0081B00003SzqxuQAB,12
0081B00003T01jzQAB,12
0081B00003T04R7QAJ,12
0081B00003T04SUQAZ,12
0081B00003T04TDQAZ,12
0081B00003T09qcQAB,12
0081B00003T09tMQAR,12
0081B00003T09tbQAB,12
0081B00003T09vDQAR,12
0081B00003T0MMKQA3,12
0081B00003V1q8HQAR,12
0081B00003V1q8MQAR,12
0081B00003X3gcdQAB,12
0081B00003X3kMLQAZ,12
0081B00003X4QPjQAN,12
0081B00003YjMF9QAN,12
0081B00003YkGVhQAN,12
0081B00003b5QzRQAU,12
0081B00003b5Tk5QAE,12
0081B00003b5TkyQAE,12
0081B00003b5ygNQAQ,12
0081B00003b5yh1QAA,12
0081B00003T1VZzQAN,12
0081B00003V0hXIQAZ,12
0081B00003V0hYBQAZ,12
0081B00003V3FWgQAN,12
0081B00003X58stQAB,12
0081B00003V0iXxQAJ,12
0081B00003V1BMtQAN,12
0081B00003V1BNrQAN,12
0081B00003V3FTmQAN,12
0081B00003X3g0tQAB,12
0081B00003V0jq2QAB,12
0081B00003oyBJ8QAM,12
0081B00003V1LSZQA3,12
0081B00003V1LTrQAN,12
0081B00003V1LUVQA3,12
0081B00003V2ISfQAN,12
0081B00003V2IfyQAF,12
0081B00003X3EG6QAN,12
0081B00003X3J3pQAF,12
0081B00003V1jtzQAB,12
0081B00003V1jyaQAB,12
0081B00003V1jykQAB,12
0081B00003V2QRiQAN,12
0081B00003nvAPwQAM,12
0081B00003V2TXfQAN,12
0081B00003aAof9QAC,12
0081B00003V2cyVQAR,12
0081B00003V3X64QAF,12
0081B00003X1sX3QAJ,12
0081B00003nS0Y6QAK,12
0081B00003nS98SQAS,12
0081B00003nSqjmQAC,12
0081B00003oxMGhQAM,12
0081B00003X1tYmQAJ,12
0081B00003X1tm9QAB,12
0081B00003Yj3K9QAJ,12
0081B00003ZS6i0QAD,12
0081B00003lLRyIQAW,12
0081B00003X1uFkQAJ,12
0081B00003lKQ8QQAW,12
0081B00003lKQjfQAG,12
0081B00003X2FTAQA3,12
0081B00003X2FTFQA3,12
0081B00003qaaHXQAY,12
0081B00003qb0lDQAQ,12
0081B00003qb2hnQAA,12
0081B00003qb2hoQAA,12
0081B00003X2IflQAF,12
0081B00003X2JF0QAN,12
0081B00003X2JFAQA3,12
0081B00003X39PsQAJ,12
0081B00003X39PxQAJ,12
0081B00003X39Q7QAJ,12
0081B00003ZRhFSQA1,12
0081B00003b8MBmQAM,12
0081B00003X2yuYQAR,12
0081B00003X3ZtPQAV,12
0081B00003ex0xHQAQ,12
0081B00003X3ghJQAR,12
0081B00003X3ghnQAB,12
0081B00003X3giCQAR,12
0081B00003f0F1cQAE,12
0081B00003hL76DQAS,12
0081B00003jKQleQAG,12
0081B00003jKXKtQAO,12
0081B00003lLomGQAS,12
0081B00003nRNA5QAO,12
0081B00003oyOc1QAE,12
0081B00003ozELEQA2,12
0084v00003qdAsmAAE,12
0084v00003qdYp7AAE,12
0084v00003qdbygAAA,12
0084v00003rxicyAAA,12
0084v00003rztQFAAY,12
0084v00003sgyjTAAQ,12
0084v00003sgyjYAAQ,12
0084v00003sgyk7AAA,12
0084v00003sh1VPAAY,12
0081B00003X43bbQAB,12
0081B00003X43c0QAB,12
0081B00003YlzUxQAJ,12
0081B00003b5kWtQAI,12
0081B00003b7VONQA2,12
0081B00003b7sttQAA,12
0081B00003b8CWkQAM,12
0081B00003dKfkYQAS,12
0081B00003dLHGbQAO,12
0081B00003ezbAuQAI,12
0081B00003nOzqxQAC,12
0081B00003nPzwmQAC,12
0081B00003oyOOjQAM,12
0084v00003qe7XHAAY,12
0084v00003rya3mAAA,12
0084v00003sitHHAAY,12
0084v00003vFh36AAC,12
0084v00003wjWbCAAU,12
0084v00003ziAnRAAU,12
0084v0000414grtAAA,12
0081B00003X4GNyQAN,12
0081B00003X4GPfQAN,12
0081B00003YlnZGQAZ,12
0081B00003b6lFJQAY,12
0081B00003b7s9WQAQ,12
0081B00003b7uzbQAA,12
0081B00003hN6sjQAC,12
0081B00003jKEy9QAG,12
0081B00003lLO84QAG,12
0081B00003X4MPwQAN,12
0081B00003b5mnXQAQ,12
0081B00003b5mqMQAQ,12
0081B00003exMwUQAU,12
0081B00003qaa49QAA,12
0081B00003YiHzlQAF,12
0081B00003YiHzvQAF,12
0081B00003Yj2HqQAJ,12
0081B00003ZRutLQAT,12
0081B00003Yj2RQQAZ,12
0081B00003Yj3FiQAJ,12
0081B00003b6bvBQAQ,12
0081B00003Yj3GCQAZ,12
0081B00003exwrUQAQ,12
0081B00003Yj3JBQAZ,12
0081B00003hKitLQAS,12
0081B00003Yj3PUQAZ,12
0081B00003hMQATQA4,12
0081B00003jIeo4QAC,12
0081B00003Yj3RjQAJ,12
0081B00003jJ3VCQA0,12
0081B00003Yj3W5QAJ,12
0081B00003Yj3aHQAR,12
0081B00003jJMUpQAO,12
0081B00003Yj3bUQAR,12
0081B00003jJ3XcQAK,12
0081B00003Yj3fWQAR,12
0081B00003Yj3oTQAR,12
0081B00003dLbUBQA0,12
0081B00003Yj3qeQAB,12
0081B00003lLAGUQA4,12
0081B00003lLAGVQA4,12
0081B00003nR5FzQAK,12
0081B00003ozLdgQAE,12
0081B00003qaj2zQAA,12
0081B00003qaj3TQAQ,12
0084v00003tEdOwAAK,12
0084v00003tnTwIAAU,12
0084v00003uEowrAAC,12
0084v00003ysTvTAAU,12
0081B00003Yj3rcQAB,12
0081B00003Yl7fWQAR,12
0081B00003YjdvcQAB,12
0081B00003qbgaHQAQ,12
0081B00003YjhzyQAB,12
0081B00003ZRYkdQAH,12
0081B00003Yk8S1QAJ,12
0081B00003Yk8jCQAR,12
0081B00003Yk8l8QAB,12
0081B00003YlcXvQAJ,12
0081B00003YlTNxQAN,12
0084v00003qcwRPAAY,12
0081B00003YljZ1QAJ,12
0081B00003Ylja9QAB,12
0081B00003YljaOQAR,12
0081B00003YmLTjQAN,12
0081B00003ZRYryQAH,12
0081B00003ZSFxkQAH,12
0081B00003ZSFxzQAH,12
0081B00003b7B5UQAU,12
0081B00003b7oi5QAA,12
0081B00003b7oi6QAA,12
0081B00003b7olJQAQ,12
0081B00003dKI89QAG,12
0081B00003Ym8WoQAJ,12
0081B00003Ym8X2QAJ,12
0081B00003Ym8XgQAJ,12
0081B00003ZR3pTQAT,12
0081B00003ZR3q7QAD,12
0081B00003ZRYdSQAX,12
0081B00003b8dVEQAY,12
0081B00003dJhkdQAC,12
0081B00003ewTmLQAU,12
0081B00003ezvIKQAY,12
0081B00003ezvJ3QAI,12
0081B00003f0NmlQAE,12
0081B00003hMThNQAW,12
0081B00003jGujjQAC,12
0081B00003lLKimQAG,12
0081B00003ozvrJQAQ,12
0081B00003aC5wWQAS,12
0081B00003aC7MGQA0,12
0081B00003aC7NSQA0,12
0084v00003sghasAAA,12
0084v00003sihYZAAY,12
0084v00003tDpi4AAC,12
0084v00003vFZdwAAG,12
0084v00003vWMgmAAG,12
0081B00003ZRElbQAH,12
0081B00003ZRExIQAX,12
0081B00003ZRF7XQAX,12
0081B00003ZRFAbQAP,12
0081B00003ZRFJYQA5,12
0081B00003jHpPPQA0,12
0081B00003jHpPjQAK,12
0081B00003ZRHHEQA5,12
0081B00003ZRYeVQAX,12
0084v00003rwZkRAAU,12
